CampaignID,SendDate,SendHour,AudienceSize,Subject,TopKeywords,OpenRate,ClickRate,ConversionRate,DeviceType,CustomerSegment,CampaignType
CMP20699,2024-09-24,5,500,panier : découvrez nos nouveautés,"bon, avantage, spécial, pack, rabais, gratuit",9.59,0.1,0.52,Mobile,New,Promotion
CMP18327,2025-04-13,0,10000,bonus — livraison gratuite,"vente, profitez, commande, économie, client, baisse",3.7,0.1,0.0,Mobile,Inactive,Promotion
CMP10648,2024-03-16,4,1000,blog : nos clients adorent,"lancement, coulisses, focus, design, préférence, inspiration",6.24,0.38,0.42,Mobile,Returning,Newsletter
CMP16061,2023-05-02,0,2000,histoire — livraison gratuite,"créatif, concept, nouveau, focus, découvrez, nouveautés",10.23,3.91,0.41,Mobile,Returning,Newsletter
CMP12862,2025-10-16,3,1000,urgent : nos clients adorent,"prix, panier, profitez, fidélité, duo pack, super",9.18,1.79,0.0,Desktop,Returning,Promotion
CMP10879,2024-02-14,11,2000,jusqu’à — ne manquez pas cette opportunité,"gagnez, bon, flash, bonus, économie, craquez",14.42,2.42,0.0,Mobile,New,Promotion
CMP19320,2025-08-25,15,2000,reprendre pour vous — 7 jours seulement,"encore, limité, poursuivez, oubliez, bénéficiez, stock",21.2,2.55,1.35,Tablet,Returning,Reminder
CMP13837,2023-10-05,7,5000,fidélité pour vous — 3 jours seulement,"urgent, gagnez, bundle, nouvelle, jusqu’à, prix",6.75,0.1,0.09,Mobile,New,Promotion
CMP14828,2025-02-13,16,500,tradition — offres limitées aujourd’hui,"festif, plaisir, fête, bonne année, esprit, maman",27.24,2.68,0.1,Desktop,New,Seasonal
CMP12303,2023-11-19,15,500,vente — ne manquez pas cette opportunité,"urgent, instantané, panier, satisfaction, semaine, nouvelle",2.78,1.99,0.32,Mobile,Inactive,Promotion
CMP16253,2023-04-28,21,5000,revenez — ne manquez pas cette opportunité,"manquant, oubliez, commande, en attente, regardez, terminer",13.15,0.91,0.09,Mobile,New,Reminder
CMP11624,2025-04-15,21,1000,baisse — ne manquez pas cette opportunité ❤️,"inédit, spécial, jusqu’à, gagnez, meilleur, duo",15.71,1.51,0.14,Mobile,Loyal,Promotion
CMP10550,2025-07-15,12,5000,votre achat sur nos best-sellers,"votre sélection, regardez, réduction, urgence, limité, terminer",13.37,1.78,0.0,Mobile,Inactive,Reminder
CMP13948,2024-09-02,3,500,focus : nos clients adorent,"préférence, articles, idées, newsletter, astuces, lookbook",16.05,0.69,0.93,Mobile,VIP,Newsletter
CMP16935,2023-08-17,5,2000,reprendre pour vous — 5 jours seulement ❤️,"manquant, oubliez, aujourd’hui, attention, disponible, promotion",28.12,4.93,0.0,Desktop,VIP,Reminder
CMP19974,2025-02-18,1,20000,design — offres limitées aujourd’hui,"moment, design, incontournable, astuces, bon plan, innovation",10.39,0.1,0.0,Mobile,New,Newsletter
CMP16700,2025-09-21,9,500,guide : découvrez nos nouveautés,"collection, newsletter, articles, éditorial, préférence, blog",18.11,1.47,0.0,Desktop,New,Newsletter
CMP14502,2023-06-23,5,5000,profitez : jusqu’à 50% de remise !,"vente, spécial, duo, exclusif, inédit, code",7.17,1.23,0.0,Mobile,New,Promotion
CMP15294,2024-10-10,7,5000,limité : nos clients adorent,"oubliez, rappel, article, commande, sauvegardé, en attente",28.72,4.86,0.15,Desktop,Loyal,Reminder
CMP18198,2024-06-21,23,1000,collaboration — ne manquez pas cette opportunité,"collaboration, inspiration, highlights, focus, story, histoire",24.75,2.43,0.69,Desktop,Returning,Newsletter
CMP10211,2023-08-25,8,500,rappel : découvrez nos nouveautés,"urgence, revenez, abandon, promotion, produit, expédition",16.94,2.67,0.59,Mobile,Inactive,Reminder
CMP20028,2024-11-18,5,1000,baisse : nos clients adorent,"stock, gratuit, bonus, bon, limité, exclusif",7.61,0.1,0.0,Mobile,New,Promotion
CMP15677,2023-06-14,8,5000,spécial — livraison gratuite,"rabais, coupon, fidélité, flash, super, deal",13.42,0.1,0.0,Mobile,New,Promotion
CMP19622,2025-09-15,21,20000,longtemps : jusqu’à 40% de remise !,"avantage, motivation, invitation, club, récompense, connexion",15.85,0.1,0.0,Mobile,Loyal,Re-engagement
CMP13232,2025-02-20,23,2000,panier : découvrez nos nouveautés,"équipe, semaine, code, remise, client, satisfaction",11.84,0.73,0.57,Mobile,Returning,Promotion
CMP20528,2024-06-21,15,1000,événement pour vous — 6 jours seulement,"vacances, tradition, joie, printemps, repas, black friday",29.62,6.55,0.43,Mobile,Loyal,Seasonal
CMP16385,2023-06-06,3,20000,printemps pour vous — 4 jours seulement,"noël, maman, tradition, vacances, cadeau, moment",16.01,1.19,0.36,Mobile,New,Seasonal
CMP13543,2025-02-06,8,1000,illuminez — livraison gratuite,"soleil, festif, ambiance, cyber monday, repas, tenue",29.98,1.94,0.32,Mobile,Returning,Seasonal
CMP10068,2023-11-20,2,1000,interview : nos clients adorent,"concept, nouveau, lancement, newsletter, collection, lookbook",15.17,2.9,0.11,Mobile,Returning,Newsletter
CMP11438,2023-07-23,19,10000,pâques — ne manquez pas cette opportunité,"automne, illuminez, tradition, spécial saison, joie, occasion",22.32,0.1,0.0,Desktop,New,Seasonal
CMP12515,2025-10-14,20,1000,tradition — ne manquez pas cette opportunité,"tradition, décoration, instant, automne, cyber monday, anniversaire",21.09,4.42,0.14,Desktop,Returning,Seasonal
CMP12868,2023-08-23,22,1000,notre univers — livraison gratuite,"notre univers, relance, spécialement pour vous, avantage, client, communauté",9.9,0.1,0.1,Mobile,New,Re-engagement
CMP13963,2025-02-03,23,5000,design pour vous — 5 jours seulement,"articles, interview, édition limitée, collection, story, highlights",9.43,0.1,0.0,Desktop,New,Newsletter
CMP18170,2023-04-03,2,1000,exception pour vous — 4 jours seulement ❤️,"coupon, duo, code, anniversaire, profitez, exceptionnelle",9.05,0.54,0.0,Mobile,Loyal,Promotion
CMP16576,2023-08-05,18,2000,programme sur nos best-sellers,"retenter, encore là, bienvenue, nouvelle chance, avantage, petit mot",12.04,0.79,0.0,Mobile,Returning,Re-engagement
CMP20073,2023-06-10,23,5000,exceptionnelle : nos clients adorent,"surprise, vente, limité, offre, bonus, avantage",11.92,1.16,0.0,Mobile,Returning,Promotion
CMP10696,2023-01-23,14,5000,offre spéciale — livraison gratuite,"maman, tenue, vacances, fin d’année, fête, illuminez",17.8,4.64,0.0,Mobile,Inactive,Seasonal
CMP18725,2023-03-25,16,10000,regardez : découvrez nos nouveautés,"finalisez, paiement, avant, disponible, bénéficiez, terminer",22.53,3.03,0.69,Mobile,Returning,Reminder
CMP13942,2025-05-25,5,2000,histoire : découvrez nos nouveautés ❤️,"recommandation, innovation, style, newsletter, moment, design",7.58,2.51,0.36,Mobile,Loyal,Newsletter
CMP14551,2024-02-27,1,10000,duo pack pour vous — 5 jours seulement,"exceptionnelle, deal, urgent, semaine, craquez, exclusif",1.04,0.1,0.33,Mobile,New,Promotion
CMP21730,2025-05-13,18,1000,craquez : découvrez nos nouveautés,"équipe, réduction, pack, exception, panier, vente",22.3,2.43,0.65,Mobile,Loyal,Promotion
CMP20212,2024-07-17,20,500,collection — ne manquez pas cette opportunité,"histoire, bon plan, focus, newsletter, préférence, lookbook",4.36,0.1,0.0,Mobile,Inactive,Newsletter
CMP14381,2024-03-08,21,500,terminer : nos clients adorent ❤️,"aujourd’hui, réassort, abandon, rappel, en attente, finalisez",25.54,3.95,0.4,Mobile,Returning,Reminder
CMP19053,2023-09-25,16,2000,sauvegardé — offres limitées aujourd’hui,"limité, regardez, manquant, revenez, profitez, produit",30.78,4.66,0.38,Desktop,New,Reminder
CMP11314,2023-10-06,7,5000,exception pour vous — 2 jours seulement ❤️,"rabais, avantage, surprise, craquez, coupon, économie",11.74,0.38,0.0,Mobile,Inactive,Promotion
CMP16782,2023-05-19,18,2000,partage — livraison gratuite,"soleil, été, soldes, plage, cadeau, offre spéciale",25.63,5.59,0.06,Desktop,Inactive,Seasonal
CMP18421,2025-07-14,6,20000,concept — ne manquez pas cette opportunité,"tendances, partage, newsletter, moment, blog, retour client",16.17,0.1,0.6,Desktop,VIP,Newsletter
CMP15553,2023-01-08,19,2000,merci encore sur nos best-sellers,"réactivation, adhérent, connexion, redécouvrez, événement, encore là",11.0,3.45,0.01,Desktop,Returning,Re-engagement
CMP19635,2024-01-03,15,500,moment — livraison gratuite,"highlights, nouveau, focus, innovation, partage, newsletter",23.66,3.17,0.4,Mobile,VIP,Newsletter
CMP13979,2024-12-08,13,10000,bon : découvrez nos nouveautés,"prix, essai, bundle, fidélité, duo pack, nouvelle",20.31,2.05,0.0,Mobile,Loyal,Promotion
CMP15023,2024-06-24,20,2000,highlights — ne manquez pas cette opportunité ❤️,"collection, design, inspiration, créatif, bestseller, tendances",22.02,0.36,0.0,Mobile,New,Newsletter
CMP10012,2024-03-27,0,1000,réduction pour vous — 6 jours seulement,"profitez, super, prix, commande, deal, pack",6.48,0.98,0.33,Mobile,New,Promotion
CMP10772,2023-04-03,1,1000,cadeau — ne manquez pas cette opportunité,"maman, célébrez, papa, cadeau, pâques, soleil",25.3,2.98,0.53,Mobile,New,Seasonal
CMP10818,2024-10-23,9,500,en attente : nos clients adorent,"expédition, bénéficiez, abandon, temps, regardez, produit",18.87,2.88,0.0,Mobile,Inactive,Reminder
CMP21281,2024-05-31,19,5000,concept — offres limitées aujourd’hui,"moment, concept, tendances, préférence, événement, décryptage",12.73,0.1,0.98,Mobile,Returning,Newsletter
CMP12784,2024-05-28,0,2000,commande — offres limitées aujourd’hui,"promo, client, exclusif, duo, équipe, super",11.02,1.55,0.07,Mobile,Inactive,Promotion
CMP11346,2025-10-16,13,1000,papa pour vous — 3 jours seulement ❤️,"réveillon, bonne année, cyber monday, magie, fête, chaud",19.35,2.07,0.29,Mobile,Inactive,Seasonal
CMP20377,2023-07-05,0,1000,été : découvrez nos nouveautés,"soldes, pâques, fête, plaisir, déstockage, noël",15.62,2.7,0.56,Mobile,Returning,Seasonal
CMP10453,2023-05-15,6,500,pâques — livraison gratuite,"black friday, occasion, rentrée, moment, partage, anniversaire",21.06,3.5,1.06,Mobile,New,Seasonal
CMP20084,2023-05-03,19,5000,blog : découvrez nos nouveautés,"concept, highlights, style, tendances, préférence, newsletter",17.73,4.54,0.19,Mobile,Returning,Newsletter
CMP21625,2023-07-29,2,2000,encore disponible : jusqu’à 30% de remise !,"oubliez, limité, rappel, encore, abandon, quantité",14.6,0.1,0.75,Mobile,Inactive,Reminder
CMP11656,2024-04-20,0,1000,fidélité : jusqu’à 15% de remise !,"inédit, gagnez, offre, prix, stock, panier",0.5,0.1,0.38,Mobile,Inactive,Promotion
CMP13457,2023-09-21,0,20000,nouvel an : découvrez nos nouveautés ❤️,"édition, hiver, automne, chaud, illuminez, noël",5.32,0.52,0.28,Desktop,Loyal,Seasonal
CMP14245,2023-05-15,13,2000,nouveautés — livraison gratuite,"astuces, collaboration, produit, lookbook, concept, inspiration",12.38,0.96,0.0,Mobile,Inactive,Newsletter
CMP21087,2024-12-05,15,1000,soldes : découvrez nos nouveautés,"commande, flash, livraison, fidélité, client, gratuit",15.77,0.86,0.0,Desktop,New,Promotion
CMP19895,2023-12-24,13,1000,panier sur nos best-sellers ❤️,"prix, code, vente, limité, urgent, satisfaction",16.42,0.64,0.0,Mobile,Returning,Promotion
CMP10037,2024-03-27,17,10000,cadeau : nos clients adorent,"deal, nouvelle, commande, promo, meilleur, exception",9.18,1.49,0.45,Mobile,New,Promotion
CMP21121,2023-08-09,3,2000,équipe sur nos best-sellers,"client, urgent, cadeau, surprise, super, duo pack",8.55,0.28,0.66,Mobile,New,Promotion
CMP15003,2023-09-15,18,500,décoration — livraison gratuite,"déstockage, magie, famille, festif, illuminez, joie",19.08,1.66,0.14,Mobile,Inactive,Seasonal
CMP11043,2024-01-22,17,2000,créatif — offres limitées aujourd’hui,"highlights, éditorial, idées, newsletter, histoire, inspiration du mois",18.41,0.51,0.0,Mobile,New,Newsletter
CMP12908,2025-03-14,11,500,article : nos clients adorent,"profitez, disponible, temps, en attente, achetez, attention",20.07,2.47,0.0,Mobile,New,Reminder
CMP16504,2024-11-03,13,1000,vente : découvrez nos nouveautés,"spécial, offre, prix, meilleur, deal, inédit",9.88,0.1,0.0,Mobile,Inactive,Promotion
CMP10940,2024-10-02,22,1000,actualité — ne manquez pas cette opportunité,"revue, focus, retour client, événement, tendances, style",11.1,0.97,0.0,Mobile,Returning,Newsletter
CMP14320,2023-07-10,2,20000,décoration pour vous — 5 jours seulement,"occasion, spécial saison, fête, joie, moment unique, valentin",14.53,3.04,0.0,Mobile,Returning,Seasonal
CMP17592,2024-12-25,0,1000,produit — livraison gratuite,"rappel, commande, quantité, votre sélection, réassort, sauvegardé",16.93,0.6,0.19,Mobile,New,Reminder
CMP20316,2023-02-22,18,1000,satisfaction — livraison gratuite,"gagnez, baisse, économie, flash, panier, commande",6.93,0.88,0.0,Desktop,New,Promotion
CMP19248,2024-05-30,19,20000,duo : jusqu’à 15% de remise !,"avantage, craquez, prix, économie, gratuit, limité",20.88,2.3,0.0,Mobile,Returning,Promotion
CMP15118,2025-02-26,16,500,quantité pour vous — 6 jours seulement,"abandon, terminer, limité, votre achat, produit, en attente",19.49,4.52,0.26,Mobile,Returning,Reminder
CMP21067,2024-10-28,17,1000,exclusif sur nos best-sellers,"reprise, programme, bienvenue, offre exclusive, événement, club",0.5,0.1,0.0,Desktop,Inactive,Re-engagement
CMP18095,2025-01-26,19,2000,stock : découvrez nos nouveautés,"stock, remise, craquez, deal, urgent, code",29.16,2.27,0.0,Mobile,VIP,Promotion
CMP17163,2024-02-27,20,2000,focus — livraison gratuite,"événement, story, highlights, focus, thématique, retour client",8.34,0.1,0.08,Mobile,Inactive,Newsletter
CMP10538,2025-01-08,22,1000,produit : découvrez nos nouveautés,"produit, votre sélection, terminer, avant, panier, regardez",13.09,3.1,0.03,Mobile,Inactive,Reminder
CMP15339,2025-08-09,6,1000,anniversaire sur nos best-sellers,"gratuit, économie, avantage, craquez, stock, inédit",5.37,0.43,0.0,Desktop,Inactive,Promotion
CMP11153,2025-03-19,8,500,joie — ne manquez pas cette opportunité,"black friday, esprit, printemps, repas, soldes, papa",27.03,2.87,0.0,Desktop,New,Seasonal
CMP11400,2025-08-23,0,2000,collaboration : découvrez nos nouveautés,"créatif, concept, nouveau, actualité, événement, design",2.51,2.19,0.46,Mobile,Inactive,Newsletter
CMP15883,2025-10-06,12,1000,esprit — ne manquez pas cette opportunité,"fin d’année, papa, ambiance, repas, famille, moment",32.8,3.92,1.01,Mobile,Returning,Seasonal
CMP20687,2025-07-14,12,20000,limité : jusqu’à 50% de remise ! ❤️,"semaine, essai, exclusif, coupon, duo pack, fidélité",21.31,4.03,0.0,Mobile,Loyal,Promotion
CMP10030,2025-06-24,7,1000,focus — offres limitées aujourd’hui,"thématique, recommandation, inspiration, lookbook, concept, guide",17.79,3.14,0.95,Desktop,Loyal,Newsletter
CMP21073,2023-09-09,0,5000,bon pour vous — 6 jours seulement,"profitez, prix, coupon, économie, pack, bonus",6.34,0.16,0.0,Desktop,Returning,Promotion
CMP12267,2023-09-07,9,1000,exclusif — livraison gratuite,"flash, commande, exclusif, duo, fidélité, bundle",27.54,3.57,0.0,Mobile,Returning,Promotion
CMP20390,2024-07-20,19,500,offre unique — livraison gratuite,"bonus fidélité, retenter, redécouvrez, retour gagnant, longtemps, récompense",24.48,1.94,0.21,Mobile,VIP,Re-engagement
CMP18019,2024-03-01,4,5000,soleil — livraison gratuite,"célébrez, festif, froid, famille, papa, fin d’année",19.48,2.13,0.79,Mobile,Returning,Seasonal
CMP18492,2023-06-23,6,1000,votre sélection sur nos best-sellers,"profitez, oubliez, réassort, terminer, article, encore disponible",17.88,2.67,0.0,Tablet,Inactive,Reminder
CMP13677,2025-06-03,10,20000,profitez — livraison gratuite,"client, exceptionnelle, économie, pack, essai, bundle",17.11,2.69,0.0,Mobile,Inactive,Promotion
CMP12470,2023-08-21,6,10000,édition limitée : découvrez nos nouveautés,"astuces, guide, collaboration, focus, blog, décryptage",2.71,1.61,0.22,Mobile,Inactive,Newsletter
CMP19356,2024-10-15,21,2000,noël : jusqu’à 30% de remise ! ❤️,"cyber monday, joie, cadeau, ambiance, collection hiver, noël",24.57,5.02,0.0,Mobile,Returning,Seasonal
CMP15556,2025-01-23,10,20000,gagnez pour vous — 4 jours seulement,"exceptionnelle, commande, essai, gratuit, livraison, bon",12.46,3.7,0.76,Mobile,Returning,Promotion
CMP14740,2024-08-15,5,1000,moment : nos clients adorent,"événement, magie, froid, cyber monday, bonne année, black friday",24.35,4.48,0.0,Mobile,Returning,Seasonal
CMP16723,2025-08-18,1,500,lookbook : jusqu’à 40% de remise !,"incontournable, histoire, édition limitée, story, collection, retour client",4.9,1.69,0.0,Tablet,Inactive,Newsletter
CMP18664,2025-01-17,23,20000,revenez — ne manquez pas cette opportunité,"retour, communauté, club, votre espace, nouvelle chance, merci encore",1.78,0.1,0.35,Mobile,Inactive,Re-engagement
CMP15835,2025-02-10,18,1000,temps sur nos best-sellers,"commande, votre sélection, paiement, manquant, attention, rappel",18.35,0.1,0.57,Mobile,Inactive,Reminder
CMP15441,2023-07-31,14,2000,achetez : découvrez nos nouveautés,"bénéficiez, encore, stock, poursuivez, paiement, en attente",14.39,4.21,0.0,Mobile,New,Reminder
CMP11092,2025-05-01,3,10000,blog : découvrez nos nouveautés,"innovation, nouveau, produit, must-have, articles, nouveautés",0.5,0.1,0.0,Tablet,New,Newsletter
CMP10266,2024-10-02,15,500,abandon : jusqu’à 50% de remise !,"oubliez, bénéficiez, réassort, regardez, attention, terminer",10.48,0.78,0.32,Mobile,Inactive,Reminder
CMP11108,2023-06-03,18,1000,client pour vous — 7 jours seulement,"deal, panier, urgent, satisfaction, code, semaine",12.68,1.13,0.0,Mobile,New,Promotion
CMP19178,2024-09-17,6,500,exclusif — livraison gratuite,"rejoignez, revivez, connexion, reprise, offre exclusive, récompense",12.71,0.52,0.0,Desktop,New,Re-engagement
CMP20851,2024-05-10,0,500,exceptionnelle pour vous — 5 jours seulement,"prix, craquez, surprise, offre, gagnez, fidélité",11.12,2.09,0.25,Mobile,Returning,Promotion
CMP13229,2023-02-10,7,500,astuces — livraison gratuite,"lancement, style, collaboration, lookbook, astuces, thématique",13.38,2.47,0.0,Mobile,Returning,Newsletter
